url	status	checked_utc
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFB1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFB1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFB2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFB2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFB2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGA0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGA0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGA0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGA1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGA1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGA1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGA2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGA2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGA2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGB0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGB0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGB0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGB1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGB1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGB1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGB2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGB2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAGB2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHA0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHA0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHA0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHA1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHA1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHA1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHA2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHA2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHA2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHB0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHB0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHB0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHB1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHB1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHB1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHB2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHB2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAHB2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIA0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIA0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIA0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIA1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIA1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIA1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIA2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIA2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIA2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIB0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIB0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIB0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIB1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIB1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAIB1C/index.html	404	2026-06-27T03:19:40.116439+00:00
